 -1.796506583678666e+00    4.069868326426687e-01   0.000000000000000e+00   0.000000000000000e+00   2.980232238769531e-08
 -1.576592441456031e+00    3.284145180260123e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.560015967324474e+00    3.114964605117621e-04   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.559859401786531e+00    1.634615373946602e-06   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.559744792058975e+00    2.275848397397251e-04   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.558031795346840e+00    3.198408584530021e-03   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.556378639160489e+00    1.079037881721590e-04   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.556305311835382e+00    3.875086204097045e-05   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.551784279332568e+00    9.003314143587238e-03   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.547280695109493e+00    3.854302563111034e-06   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.545787507866987e+00    2.982520182448045e-03   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.544241121575161e+00    1.102524012044359e-04   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.543814295737859e+00    7.433992733998362e-04   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.541324835754883e+00    4.235520692551731e-03   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.535257082969401e+00    7.899984878411814e-03   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.514420098625366e+00    3.377398380965779e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.402243424840916e+00    1.905793637592428e-01   2.166757440136280e-09  -1.331325620412827e-06   7.972791790962219e-04
 -1.148620727923134e+00    3.166660300763221e-01   8.728674510052770e-03  -7.475243614870124e+01   2.034158201374114e+03
 -9.619736542489081e-01    5.662811727212902e-02  -1.849426587428411e-01  -7.929087176839403e+01  -5.800076337919384e+04
 -8.971257184328458e-01    7.306775435999568e-02  -1.445750604643763e-01  -4.113542246852376e+00  -4.419897650263458e+04
 -8.194614070442545e-01    8.226086841718683e-02  -1.125221153560290e-01   5.277598397626571e+01  -3.374058321514726e+04
 -7.355471168490875e-01    8.556771197314716e-02  -9.264117888153578e-02   8.839358399008779e+01  -2.739749984319508e+04
 -6.503950324749548e-01    8.473645677511843e-02  -7.534062089860072e-02   1.020847109495953e+02  -2.194685549721867e+04
 -5.673678371095402e-01    8.131793395571063e-02  -5.274408026033939e-02   1.002201687068737e+02  -1.473251659008116e+04
 -4.883480623348812e-01    7.672161559360746e-02  -2.331860817926668e-02   8.984177575835929e+01  -5.177008753955364e+03
 -4.138867007382221e-01    7.220110759971066e-02   1.236719231388861e-02   7.230659849284712e+01   6.289381917104125e+03
 -3.434224369389571e-01    6.872741999881937e-02   5.982060214537910e-02   4.277803909523209e+01   2.036613081739843e+04
 -2.756551928661706e-01    6.680706814675363e-02   1.308847914217779e-01  -1.488401292226627e+00   3.876998850890994e+04
 -2.091406375993999e-01    6.622204238678775e-02   2.191819408909339e-01  -3.905166235349316e+01   5.877216855147481e+04
 -1.432104841149650e-01    6.563826458208211e-02   2.512202865085271e-01  -1.223894850797660e+01   6.594994563329965e+04
 -7.926252125460681e-02    6.225766113863418e-02   1.407959669700460e-01   7.330469842991670e+01   4.726494511739910e+04
 -2.305237484653899e-02    5.016263167750146e-02   3.885437226844601e-02   3.113214077378586e+01   1.488442878955603e+04
  2.436945940119323e-02    4.468103681796298e-02   5.300863524837496e-03  -4.083406036546910e+01  -1.204449579323828e+04
  6.603976566930447e-02    3.865957571825951e-02  -3.398056279428374e-02  -3.529707683964079e+01  -1.505521452589333e+04
  1.002203192395834e-01    2.970153142229837e-02  -6.766058395044183e-02  -3.234725971737907e+01  -1.643945175594091e+04
  1.252538491648590e-01    2.036552842825279e-02  -8.984438350697133e-02  -3.492061921379968e+01  -1.935836471503228e+04
  1.421958395588718e-01    1.351845235977278e-02  -9.603967319367257e-02  -3.932863747368924e+01  -2.374246475072950e+04
  1.541700701536233e-01    1.043000882973022e-02  -8.399100131131831e-02  -3.728299234382257e+01  -2.329921265576780e+04
  1.651532234543301e-01    1.153629777168352e-02  -4.784607716629807e-02  -2.376326595877327e+01  -1.451349456679076e+04
  1.804609397230862e-01    1.907913476582856e-02  -1.761385702820917e-03  -6.921476347730277e+00  -3.508547408111393e+03
  2.100948368654959e-01    4.018865951899087e-02   4.033287860505652e-02  -6.947851503882703e-01   1.025633317977190e+01
  2.744664685349437e-01    8.855460381990476e-02   1.096935622820467e-01  -1.942432296681636e+01  -8.816805961124599e+03
  4.044210846485825e-01    1.713546284073727e-01   2.099999269687771e-01  -4.637836088421773e+01  -2.914878370130807e+04
  6.047971213546326e-01    2.293974450047277e-01   1.765494535143830e-02   4.318435451103596e+00   2.949086172446609e+04
  8.118209685225166e-01    1.846502493310402e-01  -1.020941147628491e-01   1.787957723326929e+01   7.797644655217230e+04
  9.723671881406558e-01    1.364421899052382e-01  -3.845733440556387e-03   3.306893927894014e+01   1.874084368050843e+04
  1.091932267637430e+00    1.026879690883109e-01  -3.168816740370062e-02  -2.002118586043071e+01  -9.428517035260797e+03
  1.171713073881482e+00    5.687364339979273e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.206892283093676e+00    1.348477502459522e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.219725873578970e+00    1.218240594599340e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.236213046128452e+00    2.079193915296873e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.251442986827440e+00    9.667942245008110e-03   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.262528828552071e+00    1.250374120425501e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.268782739699163e+00    4.081089928220649e-06   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.279170466034269e+00    2.077137158028330e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.294407868762396e+00    9.703433875970724e-03   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.299693828034069e+00    8.684846673752133e-04   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.306483758008496e+00    1.271137528147981e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.330751191358414e+00    3.582349141835595e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.373140527740773e+00    4.895518134636112e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.397629138255113e+00    2.203968231984099e-05   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.406396051368058e+00    1.751178654356944e-02   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.415177825703695e+00    5.176212770519051e-05   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.707601853383774e+00    5.847962932324522e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
