   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450981e+01   2.9715801e+05
   3.4617551e+00   4.0590090e+01   2.9713848e+05
   3.4608477e+00   4.1357423e+01   2.9702945e+05
   3.4585331e+00   4.3252180e+01   2.9675138e+05
   3.4540651e+00   4.6693085e+01   2.9621482e+05
   3.4464214e+00   5.2058656e+01   2.9529754e+05
   3.4340418e+00   5.9746064e+01   2.9381370e+05
   3.4144765e+00   7.0225674e+01   2.9147299e+05
   3.3837964e+00   8.4123286e+01   2.8781354e+05
   3.3354765e+00   1.0236386e+02   2.8207745e+05
   3.2584116e+00   1.2635018e+02   2.7299911e+05
   3.1344976e+00   1.5796398e+02   2.5858537e+05
   2.9401529e+00   1.9876332e+02   2.3644377e+05
   2.6641752e+00   2.4750232e+02   2.0600251e+05
   2.3436296e+00   2.9723138e+02   1.7219012e+05
   2.0530720e+00   3.3899469e+02   1.4305728e+05
   1.7851247e+00   3.7612946e+02   1.1761734e+05
   1.5737872e+00   4.0515017e+02   9.8581934e+04
   1.4285657e+00   4.2520274e+02   8.6073358e+04
   1.3361270e+00   4.3809714e+02   7.8371827e+04
   1.2739425e+00   4.4685641e+02   7.3311367e+04
   1.2193059e+00   4.5462370e+02   6.8948258e+04
   1.1470899e+00   4.6501390e+02   6.3305202e+04
   1.0203521e+00   4.8367909e+02   5.3758884e+04
   7.9970449e-01   5.1801868e+02   3.8295706e+04
   5.2121685e-01   5.6681837e+02   2.1109996e+04
   3.2090574e-01   6.0891390e+02   1.0684971e+04
   2.4044748e-01   6.2911042e+02   7.1059732e+03
   2.2172004e-01   6.3430025e+02   6.3397950e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
