 -2.000000000000000e+00   7.531952255113448e-01
 -1.593013167357331e+00   2.199141422226349e-01
 -1.560171715554730e+00   1.657647413155650e-02
 -1.559860219094218e+00   1.565655379428543e-04
 -1.559858584478844e+00   1.146097275568358e-04
 -1.559630999639105e+00   1.712996712134873e-03
 -1.556432591054575e+00   1.653156186351090e-03
 -1.556324687266402e+00   7.332732510656470e-05
 -1.556285936404362e+00   4.521032502814104e-03
 -1.547282622260774e+00   4.503584223075174e-03
 -1.547278767958211e+00   1.493187242505578e-03
 -1.544296247775763e+00   1.546386291826241e-03
 -1.544185995374559e+00   4.268258373021361e-04
 -1.543442596101159e+00   2.489459982975784e-03
 -1.539207075408607e+00   6.067752785481773e-03
 -1.531307090530195e+00   2.083698434403480e-02
 -1.497533106720538e+00   1.121766737844503e-01
 -1.306953742961295e+00   2.536226969177824e-01
 -9.902877128849726e-01   1.866470736742256e-01
 -9.336595956128436e-01   6.484793581606235e-02
 -8.605918412528479e-01   7.766431138859126e-02
 -7.783309728356611e-01   8.391429019516700e-02
 -6.927632608625139e-01   8.515208437413280e-02
 -6.080268040873955e-01   8.302719536541453e-02
 -5.267088701316849e-01   7.901977477465905e-02
 -4.499872545380774e-01   7.446136159665906e-02
 -3.777861469383668e-01   7.046426379926501e-02
 -3.090587269395474e-01   6.776724407278650e-02
 -2.422516587927938e-01   6.651455526677069e-02
 -1.760296164060060e-01   6.593015348443493e-02
 -1.103913518239239e-01   6.394796286035814e-02
 -4.813369068528972e-02   5.621014640806782e-02
  2.028940992211736e-03   4.742183424773222e-02
  4.670997781017472e-02   4.167030626811125e-02
  8.536955352843423e-02   3.418055357027894e-02
  1.150710849507326e-01   2.503352992527558e-02
  1.354366133789854e-01   1.694199039401278e-02
  1.489550657387582e-01   1.197423059475150e-02
  1.593850745684884e-01   1.098315330070687e-02
  1.709213723401719e-01   1.530771626875604e-02
  1.900005071060005e-01   2.963389714240972e-02
  2.301891666249913e-01   6.437163166944782e-02
  3.187437704448961e-01   1.299546161136387e-01
  4.900983988522688e-01   2.003760367060502e-01
  7.194958438569965e-01   2.070238471678840e-01
  9.041460931880367e-01   1.605462196181392e-01
  1.040588283093275e+00   1.195650794967745e-01
  1.143276252181586e+00   7.978080624405182e-02
  1.200149895581379e+00   3.517920921219397e-02
  1.213634670605974e+00   1.283359048529431e-02
  1.225817076551967e+00   1.648717254948107e-02
  1.246609015704936e+00   1.522994069898842e-02
  1.256276957949944e+00   1.108584172463156e-02
  1.268780699154199e+00   6.253911147091618e-03
  1.268784780244127e+00   1.038772633510576e-02
  1.289556151824411e+00   1.523740272812701e-02
  1.299259585700381e+00   5.285959271672969e-03
  1.300128070367756e+00   6.789929974427511e-03
  1.312839445649236e+00   2.426743334991788e-02
  1.348662937067592e+00   4.238933638235853e-02
  1.397618118413953e+00   2.448861051434048e-02
  1.397640158096273e+00   8.766913112944641e-03
  1.415151944639843e+00   8.781774335637316e-03
  1.415203706767548e+00   2.924240276800787e-01
  2.000000000000000e+00   1.169489071371935e+00
