 -2.000000000000000e+00   1.828848155936087e-01
 -1.808264256488425e+00   2.010150226010414e-01
 -1.597969954797917e+00   2.368920114964141e-01
 -1.334480233495597e+00   3.087742768959135e-01
 -9.804214010060901e-01   2.262019436789264e-01
 -8.820763461377438e-01   1.038182073819692e-01
 -7.727849862421516e-01   1.116203267204303e-01
 -6.588356926968831e-01   1.262019590401186e-01
 -5.203810681619144e-01   1.687323824239439e-01
 -3.213709278489954e-01   2.257652817341378e-01
 -6.885050469363890e-02   2.168815715414569e-01
  1.123922152339183e-01   1.576110664655380e-01
  2.463716282374371e-01   1.331072006069541e-01
  3.786066164478264e-01   1.115629804899613e-01
  4.694975892173597e-01   6.906690707906821e-02
  5.167404306059629e-01   3.631569179853486e-02
  5.421289728144294e-01   2.223583352542363e-02
  5.612120976568101e-01   2.058945428609721e-02
  5.833078813866238e-01   2.824081072286672e-02
  6.176937191025436e-01   4.626755042991232e-02
  6.758429822464485e-01   7.456014267425159e-02
  7.668140044510467e-01   1.052282623584978e-01
  8.862995069634441e-01   1.502875633430465e-01
  1.067389131137140e+00   1.464518281702609e-01
  1.179203163303966e+00   1.053516242138115e-01
  1.278092379564763e+00   7.656163413993433e-02
  1.332326431583835e+00   4.060272116779240e-02
  1.359297821900348e+00   1.658065667998609e-02
  1.365487744943807e+00   3.131566204846670e-03
  1.365560954310041e+00   7.613974855635863e-05
  1.365640024440919e+00   2.769785184923768e-03
  1.371100524679888e+00   3.108250995678352e-03
  1.371856526432276e+00   1.230169837601824e-03
  1.373560864355092e+00   1.140962996562789e-02
  1.394675786363532e+00   2.820836156561513e-02
  1.429977587486322e+00   3.065648474470173e-02
  1.455988755852935e+00   3.539782364779076e-02
  1.500773234781904e+00   4.934262132662171e-02
  1.554673998506179e+00   5.796938581621847e-02
  1.616712006414341e+00   5.990586283163268e-02
  1.674485724169444e+00   5.643850330248379e-02
  1.729589013019308e+00   4.962646047295127e-02
  1.773738645115347e+00   3.955130632286130e-02
  1.808691625665031e+00   3.047603940225463e-02
  1.834690723919856e+00   2.147721540781600e-02
  1.851646056480663e+00   1.699464587007105e-02
  1.868680015659998e+00   9.876755667186599e-03
  1.871399567815036e+00   1.438766102569655e-03
  1.871557547865137e+00   1.250860334369275e-03
  1.873901288483775e+00   4.845934873991209e-03
  1.881249417613120e+00   3.765812596369766e-03
  1.881432913676514e+00   4.398768603985914e-04
  1.882129171333917e+00   1.934574196099992e-03
  1.885302062068714e+00   1.410748120355709e-02
  1.910344133741031e+00   1.829245406987423e-02
  1.921886970208463e+00   1.609832260897148e-02
  1.942540778958974e+00   1.335634973382538e-02
  1.948599669676113e+00   1.387979095825542e-02
  1.970300360875485e+00   1.232207605704605e-02
  1.973243821790206e+00   4.757391360359464e-03
  1.979815143596204e+00   3.286160902999158e-03
  1.979816143596204e+00   4.749090750395646e-03
  1.989313325096995e+00   7.978027195788107e-03
  1.995772197987780e+00   5.343337451502395e-03
  2.000000000000000e+00   3.345158342845315e-03
