Variables="x""dx"
Zone t="         0"
 -7.500000000000011e-01   1.250000000000000e-01
 -6.250000000000011e-01   1.249999999999997e-01
 -5.000000000000014e-01   1.249999999999996e-01
 -3.750000000000019e-01   1.250000000000002e-01
 -2.500000000000017e-01   1.250000000000000e-01
 -1.250000000000017e-01   1.249999999999999e-01
 -1.776356839400250e-15   1.249999999999998e-01
  1.249999999999980e-01   1.249999999999998e-01
  2.499999999999978e-01   1.249999999999998e-01
  3.749999999999976e-01   1.250000000000001e-01
  4.999999999999977e-01   1.250000000000002e-01
  6.249999999999979e-01   1.250000000000002e-01
  7.499999999999981e-01   1.250000000000001e-01
  8.749999999999982e-01   1.250000000000002e-01
  9.999999999999984e-01   1.250000000000000e-01
  1.124999999999998e+00   1.249999999999998e-01
  1.249999999999998e+00   1.250000000000002e-01
  1.374999999999998e+00   1.250000000000000e-01
  1.499999999999998e+00   1.250000000000002e-01
  1.624999999999999e+00   1.250000000000002e-01
  1.749999999999999e+00   1.250000000000004e-01
  1.874999999999999e+00   1.250000000000007e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         1"
i=  33
 -2.000000000000000e+00   1.215941358168204e-01
 -1.878405864183180e+00   1.217311913173562e-01
 -1.756674672865823e+00   1.219849056931857e-01
 -1.634689767172638e+00   1.223581267750029e-01
 -1.512331640397635e+00   1.228473525007401e-01
 -1.389484287896895e+00   1.234557385746755e-01
 -1.266028549322219e+00   1.241802447451248e-01
 -1.141848304577094e+00   1.250224873484311e-01
 -1.016825817228663e+00   1.259835824263440e-01
 -8.908422348023193e-01   1.292664809576305e-01
 -7.615757538446888e-01   1.317199043423611e-01
 -6.298558495023276e-01   1.327551597950049e-01
 -4.971006897073228e-01   1.331031776990088e-01
 -3.639975120083140e-01   1.336816522534756e-01
 -2.303158597548384e-01   1.910665886185174e-01
 -3.924927113632093e-02   1.199558394786071e-01
  8.070656834228618e-02   1.199558394786064e-01
  2.006624078208926e-01   1.199558394786071e-01
  3.206182472994997e-01   1.199558394786068e-01
  4.405740867781065e-01   1.199558394786071e-01
  5.605299262567136e-01   1.199558394786072e-01
  6.804857657353208e-01   1.199558394786072e-01
  8.004416052139280e-01   1.199558394786076e-01
  9.203974446925356e-01   1.199558394786069e-01
  1.040353284171142e+00   1.199558394786069e-01
  1.160309123649749e+00   1.199558394786069e-01
  1.280264963128356e+00   1.199558394786073e-01
  1.400220802606964e+00   1.199558394786069e-01
  1.520176642085570e+00   1.199558394786073e-01
  1.640132481564178e+00   1.199558394786071e-01
  1.760088321042785e+00   1.199558394786076e-01
  1.880044160521392e+00   1.199558394786076e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         2"
i=  33
 -2.000000000000000e+00   1.181594306851661e-01
 -1.881840569314834e+00   1.182926147070364e-01
 -1.763547954607797e+00   1.185391622797185e-01
 -1.645008792328079e+00   1.189018407897335e-01
 -1.526106951538345e+00   1.193772470996008e-01
 -1.406729704438745e+00   1.199684477727647e-01
 -1.286761256665980e+00   1.206724884371242e-01
 -1.166088768228856e+00   1.214909397715211e-01
 -1.044597828457335e+00   1.224248862922894e-01
 -9.221729421650451e-01   1.256150510655694e-01
 -7.965578910994757e-01   1.279991713121496e-01
 -6.685587197873262e-01   1.290051833606175e-01
 -5.395535364267087e-01   1.293433706202114e-01
 -4.102101658064973e-01   1.988262530771168e-01
 -2.113839127293805e-01   1.856694586464839e-01
 -2.571445408289663e-02   1.165674121635588e-01
  9.085295808066218e-02   1.165674121635590e-01
  2.074203702442212e-01   1.382269137738352e-01
  3.456472840180564e-01   1.165674121635591e-01
  4.622146961816156e-01   1.165674121635595e-01
  5.787821083451751e-01   1.165674121635603e-01
  6.953495205087353e-01   1.165674121635598e-01
  8.119169326722951e-01   1.165674121635594e-01
  9.284843448358545e-01   1.165674121635597e-01
  1.045051756999414e+00   1.174441223864913e-01
  1.162495879385905e+00   1.182118164584318e-01
  1.280707695844337e+00   1.188706157325559e-01
  1.399578311576893e+00   1.194202096579082e-01
  1.518998521234801e+00   1.198615548657211e-01
  1.638860076100523e+00   1.201938579201434e-01
  1.759053934020666e+00   1.204158927169103e-01
  1.879469826737576e+00   1.205301732624238e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         3"
i=  33
 -2.000000000000000e+00   1.353510708658339e-01
 -1.864648929134166e+00   1.338792025005033e-01
 -1.730769726633663e+00   1.308653105322992e-01
 -1.599904416101364e+00   1.263165298406548e-01
 -1.473587886260709e+00   1.202200359230228e-01
 -1.353367850337686e+00   1.125865885257289e-01
 -1.240781261811957e+00   1.034067833198082e-01
 -1.137374478492149e+00   9.269088639855139e-02
 -1.044683592093598e+00   8.043349329403382e-02
 -9.642500987995637e-01   8.252943155007952e-02
 -8.817206672494842e-01   8.409579855208182e-02
 -7.976248686974023e-01   8.475674846792580e-02
 -7.128681202294765e-01   2.809077784591136e-01
 -4.319603417703629e-01   3.072018790996727e-01
 -1.247584626706902e-01   1.219851773307389e-01
 -2.773285339951359e-03   7.658513279145829e-02
  7.381184745150693e-02   7.658513279145873e-02
  1.503969802429657e-01   9.081542534940945e-02
  2.412124055923751e-01   7.879926270255710e-02
  3.200116682949322e-01   7.658513279145840e-02
  3.965968010863906e-01   7.658513279145862e-02
  4.731819338778492e-01   7.658513279145829e-02
  5.497670666693075e-01   7.658513279145862e-02
  6.263521994607661e-01   7.658513279145851e-02
  7.029373322522247e-01   1.033865990138780e-01
  8.063239312661027e-01   1.268533657061451e-01
  9.331772969722478e-01   1.469813861782217e-01
  1.080158683150469e+00   1.637587108677301e-01
  1.243917394018200e+00   1.772045305006085e-01
  1.421121924518808e+00   1.873094962522004e-01
  1.608431420771008e+00   1.940750447888075e-01
  1.802506465559816e+00   1.974935344401840e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         4"
i=  33
 -2.000000000000000e+00   1.194272703785391e-01
 -1.880572729621461e+00   1.181285658545215e-01
 -1.762444163766939e+00   1.154692552624854e-01
 -1.646974908504454e+00   1.114556340704318e-01
 -1.535519274434022e+00   1.060763865657146e-01
 -1.429442887868308e+00   9.934100662126610e-02
 -1.330101881247042e+00   9.124119631801597e-02
 -1.238860684929026e+00   8.178601395364660e-02
 -1.157074670975379e+00   7.097186738048533e-02
 -1.086102803594894e+00   8.021646052998688e-02
 -1.005886343064907e+00   7.520367890590940e-02
 -9.306826641589974e-01   1.498518483480921e-01
 -7.808308158109053e-01   3.414437829822090e-01
 -4.393870328286963e-01   3.204216131561068e-01
 -1.189654196725894e-01   1.076338608519549e-01
 -1.133155882063452e-02   6.757508615267671e-02
  5.624352733204219e-02   6.757508615267593e-02
  1.238186134847181e-01   8.013119902147703e-02
  2.039498125061951e-01   9.200274334158354e-02
  2.959525558477787e-01   7.491401614820903e-02
  3.708665719959877e-01   9.662043973708601e-02
  4.674870117330737e-01   1.092036452132926e-01
  5.766906569463663e-01   1.021500113833846e-01
  6.788406683297510e-01   1.123744829897823e-01
  7.912151513195332e-01   1.287328160367672e-01
  9.199479673563005e-01   1.387392479104590e-01
  1.058687215266759e+00   1.296892907247404e-01
  1.188376505991500e+00   1.444927799418523e-01
  1.332869285933352e+00   1.563567123407423e-01
  1.489225998274095e+00   1.652728389766254e-01
  1.654498837250720e+00   1.712424274934492e-01
  1.825741264744169e+00   1.742587352558309e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         5"
i=  33
 -2.000000000000000e+00   1.053768890947744e-01
 -1.894623110905226e+00   1.042309758593023e-01
 -1.790392135045923e+00   1.018845304991098e-01
 -1.688507604546813e+00   9.834310782667921e-02
 -1.590164496720134e+00   9.359672341164527e-02
 -1.496567773308489e+00   8.765375418228083e-02
 -1.408914019126208e+00   8.050687846139715e-02
 -1.328407140664811e+00   7.216408884701497e-02
 -1.256243051817796e+00   6.262221580403793e-02
 -1.193620836013758e+00   7.077919181409453e-02
 -1.122841644199664e+00   6.635615893530922e-02
 -1.056485485264354e+00   2.366859424503117e-01
 -8.197995428140427e-01   3.012733810071346e-01
 -5.185261618069080e-01   2.827244484389049e-01
 -2.358017133680032e-01   1.772259165320088e-01
 -5.857579683599434e-02   5.962506249089949e-02
  1.049265654905152e-03   5.962506249089972e-02
  6.067432814580487e-02   7.464618118152355e-02
  1.353205093273284e-01   8.117883023918959e-02
  2.164993395665180e-01   1.245852597310831e-01
  3.410845992976012e-01   8.525325927145722e-02
  4.263378585690584e-01   1.046846337602557e-01
  5.310224923293141e-01   9.013228234314064e-02
  6.211547746724547e-01   1.177890179652454e-01
  7.389437926377002e-01   1.170962406508895e-01
  8.560400332885897e-01   1.365401306391177e-01
  9.925801639277074e-01   1.144315930092652e-01
  1.107011756936973e+00   1.435857602394175e-01
  1.250597517176390e+00   1.669176300983246e-01
  1.417515147274715e+00   1.844248661847276e-01
  1.601940013459442e+00   1.961036355275458e-01
  1.798043648986988e+00   2.019563510130118e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         6"
i=  33
 -2.000000000000000e+00   9.297952111866281e-02
 -1.907020478881337e+00   9.196842342943179e-02
 -1.815052055451905e+00   8.989803501941962e-02
 -1.725154020432486e+00   8.755244016839647e-02
 -1.637601580264089e+00   8.531810435933940e-02
 -1.552283475904750e+00   8.319986886109398e-02
 -1.469083607043656e+00   8.119468943587727e-02
 -1.387888917607779e+00   7.930355046031834e-02
 -1.308585367147460e+00   7.752994469079200e-02
 -1.231055422456668e+00   8.592935422630910e-02
 -1.145126068230359e+00   7.037921442218864e-02
 -1.074746853808171e+00   2.836326401821870e-01
 -7.911142136259836e-01   2.658289866540267e-01
 -5.252852269719569e-01   2.494623174535155e-01
 -2.758229095184414e-01   2.013762597653499e-01
 -7.444664975309145e-02   5.261035116290835e-02
 -2.183629859018310e-02   5.261035116290780e-02
  3.077405257272470e-02   6.586425026069787e-02
  9.663830283342256e-02   7.162833968937954e-02
  1.682666425228021e-01   1.099280461579808e-01
  2.781946886807829e-01   1.134565875746483e-01
  3.916512762554312e-01   9.236870893199534e-02
  4.840199851874265e-01   1.017431541208288e-01
  5.857631393082553e-01   1.039313754396526e-01
  6.896945147479079e-01   1.033201026835531e-01
  7.930146174314610e-01   1.204764384585559e-01
  9.134910558900169e-01   1.009689481723184e-01
  1.014460004062335e+00   1.446688246905976e-01
  1.159128828752933e+00   1.796292522927472e-01
  1.338758081045680e+00   2.058509178634385e-01
  1.544608998909119e+00   2.233267473977356e-01
  1.767935746306854e+00   2.320642536931459e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         7"
i=  33
 -2.000000000000000e+00   8.761949440342920e-02
 -1.912380505596571e+00   8.666668448389792e-02
 -1.825713821112673e+00   8.471564984564983e-02
 -1.740998171267023e+00   8.250527387005313e-02
 -1.658492897396970e+00   8.212110184342247e-02
 -1.576371795553547e+00   8.438828783482544e-02
 -1.491983507718722e+00   8.930798151075336e-02
 -1.402675526207969e+00   9.687418897907052e-02
 -1.305801337228898e+00   1.070959299041110e-01
 -1.198705407324787e+00   1.116207961250013e-01
 -1.087084611199786e+00   7.433005420210947e-02
 -1.012754556997676e+00   2.709245397745202e-01
 -7.418300172231561e-01   2.505045322211163e-01
 -4.913254850020398e-01   2.350813689303424e-01
 -2.562441160716974e-01   1.897673767766435e-01
 -6.647673929505393e-02   4.957752676097549e-02
 -1.689921253407844e-02   7.343284613969769e-02
  5.653363360561925e-02   6.206736495103704e-02
  1.186009985566563e-01   6.749916609469264e-02
  1.861001646513489e-01   1.117377682605489e-01
  2.978379329118979e-01   1.207758235353821e-01
  4.186137564472799e-01   8.704389432380633e-02
  5.056576507710863e-01   1.145856930965831e-01
  6.202433438676693e-01   9.793999611700366e-02
  7.181833399846730e-01   9.736396201886044e-02
  8.155473020035334e-01   1.135312691775429e-01
  9.290785711810763e-01   1.001973589335066e-01
  1.029275930114583e+00   1.429013381735249e-01
  1.172177268288108e+00   1.770663203062572e-01
  1.349243588594365e+00   2.026906607091044e-01
  1.551934249303469e+00   2.197650687458941e-01
  1.771699318049363e+00   2.283006819506366e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         8"
i=  33
 -2.000000000000000e+00   7.731126615535988e-02
 -1.922688733844640e+00   7.647055337005271e-02
 -1.846218180474587e+00   7.474905600595760e-02
 -1.771469124468630e+00   7.279872855351566e-02
 -1.698670395915114e+00   7.245975398164606e-02
 -1.626210641933468e+00   7.446020780834584e-02
 -1.551750434125122e+00   7.880110444299482e-02
 -1.472949329682127e+00   9.690362307687184e-02
 -1.376045706605256e+00   1.362561762786867e-01
 -1.239789530326569e+00   1.466803720726666e-01
 -1.093109158253902e+00   8.979756532192895e-02
 -1.003311592931973e+00   2.390506562435871e-01
 -7.642609366883862e-01   2.560003604867089e-01
 -5.082605762016773e-01   2.618930645741973e-01
 -2.463675116274801e-01   1.948240885649686e-01
 -5.154342306251147e-02   4.374489796407310e-02
 -7.798525098438369e-03   6.479366287320742e-02
  5.699513777476906e-02   5.476531918091276e-02
  1.117604569556818e-01   1.007264248849946e-01
  2.124868818406764e-01   9.859204921146358e-02
  3.110789310521400e-01   1.065667863212684e-01
  4.176457173734084e-01   9.588614313004695e-02
  5.135318605034553e-01   1.011049185384633e-01
  6.146367790419186e-01   8.641757116283444e-02
  7.010543502047530e-01   8.590930690030341e-02
  7.869636571050564e-01   1.001745465390741e-01
  8.871382036441305e-01   9.822287968690224e-02
  9.853610833310328e-01   1.458088972025048e-01
  1.131169980533538e+00   1.838866836255473e-01
  1.315056664159085e+00   2.124491394276382e-01
  1.527505803586723e+00   2.314855524625150e-01
  1.758991356049238e+00   2.410086439507619e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         9"
i=  33
 -2.000000000000000e+00   9.341026498898430e-02
 -1.906589735011016e+00   9.223698798992142e-02
 -1.814352747021094e+00   8.985191838777506e-02
 -1.724500828633319e+00   8.711131745781886e-02
 -1.637389511175500e+00   8.374440080996459e-02
 -1.553645110365536e+00   7.942314531475003e-02
 -1.474221965050786e+00   7.414250245442422e-02
 -1.400079462596362e+00   8.892327538521227e-02
 -1.311156187211149e+00   1.289926049522547e-01
 -1.182163582258895e+00   1.378305111228184e-01
 -1.044333071136076e+00   9.306645218990783e-02
 -9.512666189461683e-01   2.193638891384065e-01
 -7.319027298077617e-01   2.572815838424354e-01
 -4.746211459653263e-01   2.436573381097160e-01
 -2.309638078556103e-01   1.787795694823622e-01
 -5.218423837324815e-02   4.014239986796997e-02
 -1.204183850527818e-02   5.945770847714915e-02
  4.741586997187097e-02   1.254486077720229e-01
  1.728644777438939e-01   1.382028049060660e-01
  3.110672826499599e-01   9.047347591038779e-02
  4.015407585603477e-01   9.779063558483081e-02
  4.993313941451785e-01   1.094126054110138e-01
  6.087439995561923e-01   9.277939964297111e-02
  7.015233991991634e-01   7.930161847931883e-02
  7.808250176784822e-01   7.883521196434395e-02
  8.596602296428262e-01   9.192564777833123e-02
  9.515858774211574e-01   9.013388554060309e-02
  1.041719762961760e+00   1.362663511192612e-01
  1.177986114081022e+00   1.731847511239710e-01
  1.351170865204993e+00   2.008817991336234e-01
  1.552052664338616e+00   2.193512056123483e-01
  1.771403869950964e+00   2.285961300490356e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        10"
i=  33
 -2.000000000000000e+00   1.020113208920925e-01
 -1.897988679107907e+00   1.005926144730975e-01
 -1.797396064634810e+00   9.770791620486330e-02
 -1.699688148429947e+00   9.407937538976618e-02
 -1.605608773040180e+00   8.836219726035122e-02
 -1.517246575779829e+00   7.975103894406188e-02
 -1.437495536835767e+00   6.823139799882472e-02
 -1.369264138836943e+00   8.166101409393001e-02
 -1.287603124743013e+00   1.258410214383590e-01
 -1.161762103304654e+00   1.304257447979034e-01
 -1.031336358506750e+00   8.211857129521638e-02
 -9.492177872115339e-01   1.935560645941631e-01
 -7.556617226173709e-01   2.854913918645694e-01
 -4.701703307528015e-01   2.645422933367052e-01
 -2.056280374160963e-01   1.634191149568360e-01
 -4.220892245926022e-02   3.629920853677215e-02
 -5.909713922488069e-03   5.246268618152061e-02
  4.655297225903254e-02   1.368121476166991e-01
  1.833651198757317e-01   1.673287996721549e-01
  3.506939195478865e-01   1.405937909666353e-01
  4.912877105145218e-01   1.182399044522872e-01
  6.095276149668090e-01   9.654043944601365e-02
  7.060680544128226e-01   8.186529019337518e-02
  7.879333446061978e-01   6.997315650584546e-02
  8.579065011120433e-01   6.956162225095053e-02
  9.274681233629938e-01   8.111198138185838e-02
  1.008580104744852e+00   7.953101817963670e-02
  1.088111122924489e+00   1.262520259170778e-01
  1.214363148841567e+00   1.636490973106399e-01
  1.378012246152207e+00   1.917127468762831e-01
  1.569724993028490e+00   2.104436018851439e-01
  1.780168594913634e+00   2.198314050863663e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        11"
i=  33
 -2.000000000000000e+00   1.142526365553365e-01
 -1.885747363444664e+00   1.130532629753134e-01
 -1.772694100469350e+00   1.106017485615935e-01
 -1.662092351907757e+00   1.075011011281202e-01
 -1.554591250779636e+00   1.002598158599697e-01
 -1.454331434919667e+00   8.707605607572377e-02
 -1.367255378843943e+00   6.792079441601229e-02
 -1.299334584427931e+00   7.421428635574800e-02
 -1.225120298072183e+00   1.110360687561578e-01
 -1.114084229316025e+00   1.150814039971739e-01
 -9.990028253188510e-01   7.245752114990633e-02
 -9.265453041689447e-01   1.982066460231019e-01
 -7.283386581458428e-01   2.519037327520972e-01
 -4.764349253937455e-01   2.522996248184461e-01
 -2.241353005752994e-01   1.741282989091084e-01
 -5.000700166619099e-02   3.202993709062940e-02
 -1.797706457556159e-02   4.629062126395078e-02
  2.831355668838920e-02   1.207164529107415e-01
  1.490300095991307e-01   1.853524203702552e-01
  3.343824299693859e-01   1.786244178150713e-01
  5.130068477844573e-01   1.222048061653075e-01
  6.352116539497648e-01   9.194990505814893e-02
  7.271615590079137e-01   7.223403831641495e-02
  7.993955973243286e-01   7.993419524453160e-02
  8.793297925688602e-01   6.137788460374871e-02
  9.407076771726089e-01   7.156935553326405e-02
  1.012277032705873e+00   7.017556756082066e-02
  1.082452600266694e+00   1.216609423043153e-01
  1.204113542571009e+00   1.628679359430689e-01
  1.366981478514078e+00   1.937901381857556e-01
  1.560771616699834e+00   2.144401184600859e-01
  1.775211735159919e+00   2.247882648400805e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        12"
i=  33
 -2.000000000000000e+00   1.048435230029670e-01
 -1.895156476997033e+00   1.037429229945663e-01
 -1.791413554002467e+00   1.014933013343262e-01
 -1.689920252668140e+00   1.024985498219246e-01
 -1.587421702846216e+00   9.885075851356495e-02
 -1.488570944332651e+00   8.630323126029094e-02
 -1.402267713072360e+00   6.478008064008778e-02
 -1.337487632432272e+00   7.275774042508942e-02
 -1.264729892007183e+00   1.018918533932927e-01
 -1.162838038613890e+00   1.056040378822705e-01
 -1.057234000731620e+00   1.021175302566224e-01
 -9.551164704749973e-01   1.922924676478358e-01
 -7.628240028271615e-01   2.352930389913166e-01
 -5.275309638358449e-01   2.315217481805618e-01
 -2.960092156552830e-01   1.911018351617702e-01
 -1.049073804935129e-01   8.507770406990400e-02
 -1.982967642360889e-02   7.829339443602057e-02
  5.846371801241168e-02   1.107750162870951e-01
  1.692387342995068e-01   1.700879338916568e-01
  3.393266681911635e-01   1.971039970838080e-01
  5.364306652749715e-01   1.178728575712693e-01
  6.543035228462408e-01   8.437751734631926e-02
  7.386810401925601e-01   8.637236601357168e-02
  8.250534062061318e-01   1.133371557493165e-01
  9.383905619554482e-01   6.139746721547812e-02
  9.997880291709264e-01   6.874826213758423e-02
  1.068536291308511e+00   8.382895587956396e-02
  1.152365247188075e+00   1.172926380467789e-01
  1.269657885234853e+00   1.494551434403326e-01
  1.419113028675186e+00   1.778307693628645e-01
  1.596943798038051e+00   1.967801349666882e-01
  1.793723933004739e+00   2.062760669952612e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        13"
i=  33
 -2.000000000000000e+00   1.106443604776077e-01
 -1.889355639522392e+00   1.093541794007016e-01
 -1.780001460121691e+00   1.067383673936038e-01
 -1.673263092728087e+00   1.076190404545629e-01
 -1.565644052273524e+00   1.030872320767875e-01
 -1.462556820196736e+00   8.834953432959369e-02
 -1.374207285867143e+00   6.333134225396431e-02
 -1.310875943613178e+00   6.797608825392354e-02
 -1.242899855359255e+00   9.387429577012729e-02
 -1.149025559589128e+00   9.883032540079251e-02
 -1.050195234188335e+00   8.495480501639352e-02
 -9.652404291719416e-01   2.408161900812958e-01
 -7.244242390906458e-01   2.486353511299031e-01
 -4.757888879607427e-01   2.066166096050892e-01
 -2.691722783556535e-01   1.589835177961321e-01
 -1.101887605595214e-01   9.158286499390256e-02
 -1.860589556561887e-02   6.513479170315961e-02
  4.652889613754074e-02   9.215722736972243e-02
  1.386861235072632e-01   1.588307148890993e-01
  2.975168383963624e-01   1.816857539864454e-01
  4.792025923828078e-01   1.068379420344260e-01
  5.860405344172338e-01   7.019635607592289e-02
  6.562368904931567e-01   9.124582050158936e-02
  7.474827109947461e-01   1.408025267074847e-01
  8.882852377022308e-01   7.897766362625835e-02
  9.672629013284891e-01   7.694350298183184e-02
  1.044206404310321e+00   6.973999133488529e-02
  1.113946395645206e+00   1.126631182943358e-01
  1.226609513939542e+00   1.528241034213451e-01
  1.379433617360887e+00   1.875385226607860e-01
  1.566972140021673e+00   2.107127165209752e-01
  1.777684856542648e+00   2.223151434573516e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        14"
i=  33
 -2.000000000000000e+00   1.366087408402590e-01
 -1.863391259159741e+00   1.294281151795069e-01
 -1.733963143980234e+00   1.149524678514795e-01
 -1.619010676128755e+00   1.019143200063097e-01
 -1.517096356122445e+00   8.754564635151985e-02
 -1.429550709770925e+00   6.947735909995156e-02
 -1.360073350670973e+00   4.767632393292787e-02
 -1.312397026738046e+00   6.230862332296283e-02
 -1.250088403415083e+00   1.171868398474807e-01
 -1.132901563567602e+00   1.382629145508465e-01
 -9.946386490167556e-01   4.332744055835969e-02
 -9.513112084583959e-01   1.228167469414611e-01
 -8.284944615169348e-01   2.368349959374674e-01
 -5.916594655794675e-01   2.750907756678060e-01
 -3.165686899116614e-01   2.003239299251673e-01
 -1.162447599864941e-01   1.035269678465869e-01
 -1.271779213990720e-02   3.321923376861091e-02
  2.050144162870371e-02   4.700067595855884e-02
  6.750211758726254e-02   8.100415459344124e-02
  1.485062721807038e-01   9.266022453308609e-02
  2.411664967137899e-01   1.346133100046832e-01
  3.757798067184731e-01   1.453472111786613e-01
  5.211270178971344e-01   1.668334789741039e-01
  6.879604968712384e-01   1.378485693632233e-01
  8.258090662344617e-01   1.119773882736377e-01
  9.377864545080994e-01   5.254467554686426e-02
  9.903311300549636e-01   3.557278558079158e-02
  1.025903915635755e+00   9.723182604301006e-02
  1.123135741678765e+00   1.571146717639547e-01
  1.280250413442720e+00   2.103442416207477e-01
  1.490594655063468e+00   2.458227239950848e-01
  1.736417379058552e+00   2.635826209414476e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        15"
i=  33
 -2.000000000000000e+00   1.591723454642968e-01
 -1.840827654535703e+00   1.512808649060873e-01
 -1.689546789629616e+00   1.354036949717066e-01
 -1.554143094657909e+00   1.199908495356032e-01
 -1.434152245122306e+00   1.009738100066295e-01
 -1.333178435115677e+00   7.533756527115942e-02
 -1.257840869844517e+00   4.304628415080369e-02
 -1.214794585693713e+00   4.734856296311940e-02
 -1.167446022730594e+00   8.905051970010103e-02
 -1.078395503030493e+00   1.050662288671877e-01
 -9.733292741633053e-01   3.292476218029816e-02
 -9.404045119830071e-01   1.238484543694701e-01
 -8.165560576135370e-01   2.295683465436167e-01
 -5.869877110699203e-01   2.632107510152466e-01
 -3.237769600546737e-01   1.998950898528939e-01
 -1.238818702017798e-01   1.145533199710316e-01
 -9.328550230748189e-03   2.533467652234400e-02
  1.600612629159581e-02   3.571605376090869e-02
  5.172218005250451e-02   8.645927490275729e-02
  1.381814549552618e-01   1.426034797498804e-01
  2.807849347051422e-01   1.987452368728315e-01
  4.795301715779737e-01   1.717118746833559e-01
  6.512420462613296e-01   1.267770007724218e-01
  7.780190470337515e-01   1.047513679591134e-01
  8.827704149928649e-01   9.105162367762298e-02
  9.738220386704879e-01   3.992893904806216e-02
  1.013750977718550e+00   2.703199986284366e-02
  1.040782977581394e+00   9.194263515625378e-02
  1.132725612737647e+00   1.537126776380919e-01
  1.286438290375739e+00   2.078046021175919e-01
  1.494242892493331e+00   2.438567152341555e-01
  1.738099607727487e+00   2.619003922725132e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        16"
i=  33
 -2.000000000000000e+00   1.365714917366476e-01
 -1.863428508263352e+00   1.339068040224736e-01
 -1.729521704240879e+00   1.284587404305244e-01
 -1.601062963810354e+00   1.246663352160016e-01
 -1.476396628594353e+00   1.152898830618478e-01
 -1.361106745532505e+00   9.614172028642609e-02
 -1.264965025246079e+00   6.717836598307247e-02
 -1.197786659263006e+00   6.861717562595016e-02
 -1.129169483637056e+00   7.408396692410490e-02
 -1.055085516712951e+00   8.740791585147889e-02
 -9.676776008614725e-01   2.739126547065518e-02
 -9.402863353908173e-01   1.999664577782624e-01
 -7.403198776125549e-01   2.165871348908510e-01
 -5.237327427217039e-01   2.241476347028741e-01
 -2.995851080188298e-01   1.800278500387158e-01
 -1.195572579801140e-01   9.530051155350017e-02
 -2.425674642661380e-02   6.302535267733178e-02
  3.876860625071799e-02   8.578191150842795e-02
  1.245505177591459e-01   1.027477117759130e-01
  2.272982295350590e-01   1.339822107158912e-01
  3.612804402509502e-01   1.653422929816147e-01
  5.266227332325649e-01   1.590754230532593e-01
