 -1.937500000000000e+00    1.250000000000000e-01  -9.094947017729282e-13  -4.656612873077393e-10  -3.576278686523438e-07
 -1.812500000000000e+00    1.250000000000000e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.687500000000000e+00    1.250000000000000e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.562500000000000e+00    1.250000000000000e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.437500000000000e+00    1.250000000000000e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.312500000000000e+00    1.250000000000000e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
 -1.187500000000000e+00    1.250000000000000e-01  -2.778699990621817e+00   1.471653065859340e+03  -7.896725420234799e+05
 -1.062500000000000e+00    1.250000000000000e-01  -9.168304204881451e+00   4.858993268331978e+03  -2.608888533220232e+06
 -9.375000000000000e-01    1.250000000000000e-01  -1.237134805017206e+01  -2.852566329381414e+03  -3.814146786583707e+06
 -8.125000000000000e-01    1.250000000000000e-01  -1.062545164984991e+01   2.615967728054478e+03  -3.145969908290151e+06
 -6.875000000000000e-01    1.250000000000000e-01  -1.487510483114855e+01   6.872559930610993e+03  -4.263539246939321e+06
 -5.625000000000000e-01    1.250000000000000e-01  -2.491468051772890e+01   9.785444366123857e+03  -7.000101497425765e+06
 -4.375000000000000e-01    1.250000000000000e-01  -2.671508863163471e+01   7.388047955084754e+03  -6.986189577663344e+06
 -3.125000000000000e-01    1.250000000000000e-01   3.270652054918472e+01  -2.043430649416372e+04   1.024197631216882e+07
 -1.875000000000000e-01    1.250000000000000e-01   1.740421037780428e+02  -3.944380463440776e+04   4.674645705461691e+07
 -6.250000000000000e-02    1.250000000000000e-01   1.851183636319500e+02   6.933102976864806e+04   5.715725733352385e+07
  6.250000000000000e-02    1.250000000000000e-01  -5.196912579309554e+01  -6.536212944490321e+04  -5.750949893581545e+07
  1.875000000000000e-01    1.250000000000000e-01  -3.795549144191685e+02  -2.419301798983875e+05  -1.641733259209891e+08
  3.125000000000000e-01    1.250000000000000e-01  -1.063047801146207e+02  -7.092501960114509e+04  -2.577328784617990e+07
  4.375000000000000e-01    1.250000000000000e-01   4.925412796004551e+01   3.267309297803363e+04   3.138152333262281e+07
  5.625000000000000e-01    1.250000000000000e-01   5.020442595348947e+01   3.372551334257115e+04   2.362407325957083e+07
  6.875000000000000e-01    1.250000000000000e-01   2.984191912973681e+01   2.016382664240989e+04   1.254897623794851e+07
  8.125000000000000e-01    1.250000000000000e-01   1.599675977053467e+01   1.086332700708570e+04   6.305571925861497e+06
  9.375000000000000e-01    1.250000000000000e-01   7.844379154771047e+00   5.363333375334010e+03   2.976089614650564e+06
  1.062500000000000e+00    1.250000000000000e-01   1.948007520161173e+01   1.250863854029542e+04   6.042370830002010e+06
  1.187500000000000e+00    1.250000000000000e-01   5.838587718023064e+00   3.711072863061796e+03   1.765365254423499e+06
  1.312500000000000e+00    1.250000000000000e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.437500000000000e+00    1.250000000000000e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.562500000000000e+00    1.250000000000000e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.687500000000000e+00    1.250000000000000e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.812500000000000e+00    1.250000000000000e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
  1.937500000000000e+00    1.250000000000000e-01   0.000000000000000e+00   0.000000000000000e+00   0.000000000000000e+00
