  -1.4859913e+00   1.0280174e+00  -6.8963945e-01  -2.0241393e+02  -1.9978785e+05
  -9.2181884e-01   1.0032744e-01  -9.8248628e+00  -2.8663594e+03  -3.0464127e+06
  -8.1852543e-01   1.0625937e-01  -4.7276210e+00   1.1245431e+02  -1.4440204e+06
  -7.1356511e-01   1.0366127e-01  -2.0769218e+00   1.6498685e+03  -6.0706407e+05
  -6.1285223e-01   9.7764494e-02  -7.9460049e-01   1.6569950e+03  -2.1326786e+05
  -5.1904675e-01   8.9846476e-02   1.6622609e+00   1.6752844e+03   5.5947211e+05
  -4.3349612e-01   8.1254767e-02   5.7211959e+00   1.6071523e+03   1.8479268e+06
  -3.5619222e-01   7.3353035e-02   1.1868053e+01   8.5576454e+02   3.7498727e+06
  -2.8611927e-01   6.6792878e-02   2.0309800e+01   3.1996912e+02   6.3171028e+06
  -2.2192417e-01   6.1597309e-02   2.8197791e+01   2.9096219e+03   8.9317287e+06
  -1.6213917e-01   5.7972688e-02   4.0819863e+01   3.6840931e+03   1.2319193e+07
  -1.0447311e-01   5.7359432e-02   6.5326262e+01  -5.5047924e+03   1.5608625e+07
  -4.5969775e-02   5.9647246e-02   2.8067020e+01   1.3328747e+04   6.6946130e+06
   1.0074930e-02   5.2442163e-02  -1.8925241e+01  -1.4949159e+04  -1.3762612e+07
   6.0798110e-02   4.9004196e-02  -5.7225129e+01  -3.4612713e+04  -2.4329739e+07
   1.0921070e-01   4.7820992e-02  -5.0770076e+01  -3.1019925e+04  -2.0264617e+07
   1.5725607e-01   4.8269747e-02  -3.9129130e+01  -2.4807266e+04  -1.4594060e+07
   2.0640205e-01   5.0022213e-02  -2.7817667e+01  -1.8384532e+04  -9.5361576e+06
   2.5787200e-01   5.2917688e-02  -1.8474454e+01  -1.2720637e+04  -5.6507277e+06
   3.1277248e-01   5.6883263e-02  -1.1436317e+01  -8.1835706e+03  -2.9335947e+06
   3.7215269e-01   6.1877148e-02  -6.4549110e+00  -4.7883890e+03  -1.1603094e+06
   4.3699653e-01   6.7810538e-02  -3.1154640e+00  -2.3925827e+03  -7.4563278e+04
   5.0811334e-01   7.4423095e-02  -9.5163802e-01  -7.6973770e+02   5.5668448e+05
   5.8586795e-01   8.1086110e-02   4.5770988e-01   3.1587983e+02   9.1250830e+05
   6.6969550e-01   8.6568996e-02   1.4752201e+00   1.0845820e+03   1.1232316e+06
   7.5743878e-01   8.8917554e-02   2.4373745e+00   1.7514576e+03   1.2937801e+06
   8.4346864e-01   8.3142183e-02   3.8315854e+00   2.6470263e+03   1.5908733e+06
   9.2777586e-01   8.5472249e-02   5.2302745e+00   3.4478713e+03   1.7957758e+06
   1.1218592e+00   3.0269442e-01   1.9825015e+00   1.3116000e+03   6.2056172e+05
   1.4549798e+00   3.6354671e-01   2.1822852e+00   1.3869943e+03   6.5966212e+05
   1.7761188e+00   2.7873139e-01   1.9206694e-02   1.2189742e+01   5.7874984e+03
   1.9577423e+00   8.4515499e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00
