   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619169e+00   4.0451618e+01   2.9715792e+05
   3.4613862e+00   4.0903154e+01   2.9709416e+05
   3.4587814e+00   4.3048390e+01   2.9678121e+05
   3.4525150e+00   4.7814081e+01   2.9602876e+05
   3.4374647e+00   5.7631895e+01   2.9422396e+05
   3.3822277e+00   8.4001400e+01   2.8763252e+05
   3.0566324e+00   1.7123559e+02   2.4992811e+05
   1.8988678e+00   3.6034418e+02   1.2853340e+05
   1.1656938e+00   4.6277784e+02   6.5162933e+04
   7.0120949e-01   5.3450161e+02   3.1941066e+04
   4.8531530e-01   5.7342462e+02   1.9014342e+04
   4.0147292e-01   5.9051586e+02   1.4561388e+04
   3.6790210e-01   5.9783027e+02   1.2882588e+04
   3.5016997e-01   6.0182493e+02   1.2021304e+04
   3.3539062e-01   6.0522993e+02   1.1317119e+04
   3.1738020e-01   6.0947906e+02   1.0476072e+04
   2.9270332e-01   6.1549463e+02   9.3548186e+03
   2.6295276e-01   6.2307917e+02   8.0520829e+03
   2.3650405e-01   6.3017094e+02   6.9407285e+03
   2.2199292e-01   6.3422309e+02   6.3507762e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
