Variables="x""dx"
Zone t="         0"
 -7.500000000000011e-01   1.250000000000000e-01
 -6.250000000000011e-01   1.249999999999997e-01
 -5.000000000000014e-01   1.249999999999996e-01
 -3.750000000000019e-01   1.250000000000002e-01
 -2.500000000000017e-01   1.250000000000000e-01
 -1.250000000000017e-01   1.249999999999999e-01
 -1.776356839400250e-15   1.249999999999998e-01
  1.249999999999980e-01   1.249999999999998e-01
  2.499999999999978e-01   1.249999999999998e-01
  3.749999999999976e-01   1.250000000000001e-01
  4.999999999999977e-01   1.250000000000002e-01
  6.249999999999979e-01   1.250000000000002e-01
  7.499999999999981e-01   1.250000000000001e-01
  8.749999999999982e-01   1.250000000000002e-01
  9.999999999999984e-01   1.250000000000000e-01
  1.124999999999998e+00   1.249999999999998e-01
  1.249999999999998e+00   1.250000000000002e-01
  1.374999999999998e+00   1.250000000000000e-01
  1.499999999999998e+00   1.250000000000002e-01
  1.624999999999999e+00   1.250000000000002e-01
  1.749999999999999e+00   1.250000000000004e-01
  1.874999999999999e+00   1.250000000000007e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         1"
i=  33
 -2.000000000000000e+00   1.247092141838213e-01
 -1.875290785816179e+00   1.247092141838213e-01
 -1.750581571632357e+00   1.247092141838206e-01
 -1.625872357448537e+00   1.247092141838209e-01
 -1.501163143264716e+00   1.247092141838213e-01
 -1.376453929080895e+00   1.247092141838211e-01
 -1.251744714897074e+00   1.247092141838209e-01
 -1.127035500713253e+00   1.247092141838220e-01
 -1.002326286529431e+00   1.247092141838200e-01
 -8.776170723456107e-01   1.247092141838209e-01
 -7.529078581617898e-01   1.247092141838211e-01
 -6.281986439779688e-01   1.247092141838207e-01
 -5.034894297941480e-01   1.247092141838209e-01
 -3.787802156103272e-01   1.247092141838211e-01
 -2.540710014265061e-01   1.247092141838213e-01
 -1.293617872426848e-01   1.275200290241150e-01
 -1.841758218569800e-03   1.247092141838206e-01
  1.228674559652508e-01   1.309877006718743e-01
  2.538551566371251e-01   1.249250589731977e-01
  3.787802156103228e-01   1.247092141838213e-01
  5.034894297941441e-01   1.247092141838212e-01
  6.281986439779653e-01   1.247092141838214e-01
  7.529078581617867e-01   1.247092141838212e-01
  8.776170723456079e-01   1.247092141838214e-01
  1.002326286529429e+00   1.247092141838211e-01
  1.127035500713250e+00   1.247092141838211e-01
  1.251744714897072e+00   1.247092141838213e-01
  1.376453929080893e+00   1.247092141838211e-01
  1.501163143264714e+00   1.247092141838215e-01
  1.625872357448535e+00   1.247092141838213e-01
  1.750581571632357e+00   1.247092141838215e-01
  1.875290785816178e+00   1.247092141838217e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         2"
i=  33
 -2.000000000000000e+00   1.229830919749795e-01
 -1.877016908025021e+00   1.229830919749788e-01
 -1.754033816050042e+00   1.229830919749786e-01
 -1.631050724075063e+00   1.229830919749786e-01
 -1.508067632100085e+00   1.229830919749795e-01
 -1.385084540125105e+00   1.229830919749795e-01
 -1.262101448150126e+00   1.229830919749784e-01
 -1.139118356175147e+00   1.229830919749801e-01
 -1.016135264200167e+00   1.229830919749779e-01
 -8.931521722251892e-01   1.229830919749788e-01
 -7.701690802502104e-01   1.229830919749790e-01
 -6.471859882752313e-01   1.229830919749787e-01
 -5.242028963002526e-01   1.229830919749788e-01
 -4.012198043252738e-01   1.229830919749790e-01
 -2.782367123502948e-01   1.229830919749786e-01
 -1.552536203753162e-01   1.447909176602744e-01
 -1.046270271504179e-02   1.229830919749786e-01
  1.125203892599368e-01   1.432541074070495e-01
  2.557744966669863e-01   1.454453076582840e-01
  4.012198043252703e-01   1.229830919749793e-01
  5.242028963002495e-01   1.229830919749790e-01
  6.471859882752286e-01   1.229830919749795e-01
  7.701690802502080e-01   1.229830919749791e-01
  8.931521722251872e-01   1.229830919749790e-01
  1.016135264200166e+00   1.229830919749790e-01
  1.139118356175145e+00   1.229830919749788e-01
  1.262101448150124e+00   1.229830919749795e-01
  1.385084540125104e+00   1.229830919749788e-01
  1.508067632100082e+00   1.229830919749793e-01
  1.631050724075062e+00   1.229830919749793e-01
  1.754033816050041e+00   1.229830919749795e-01
  1.877016908025020e+00   1.229830919749797e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         3"
i=  33
 -2.000000000000000e+00   1.221489990517324e-01
 -1.877851000948268e+00   1.221489990517326e-01
 -1.755702001896535e+00   1.221489990517319e-01
 -1.633553002844803e+00   1.221489990517324e-01
 -1.511404003793071e+00   1.221489990517324e-01
 -1.389255004741338e+00   1.221489990517324e-01
 -1.267106005689606e+00   1.221489990517319e-01
 -1.144957006637874e+00   1.221489990517330e-01
 -1.022808007586141e+00   1.221489990517313e-01
 -9.006590085344097e-01   1.221489990517322e-01
 -7.785100094826776e-01   1.221489990517322e-01
 -6.563610104309454e-01   1.221489990517320e-01
 -5.342120113792134e-01   1.221489990517322e-01
 -4.120630123274812e-01   1.221489990517324e-01
 -2.899140132757488e-01   1.333715117891356e-01
 -1.565425014866132e-01   1.535653284981868e-01
 -2.977172988426369e-03   1.221489990517318e-01
  1.191718260633055e-01   1.452628108025067e-01
  2.644346368658121e-01   1.476283754616651e-01
  4.120630123274772e-01   1.221489990517324e-01
  5.342120113792096e-01   1.221489990517324e-01
  6.563610104309420e-01   1.221489990517326e-01
  7.785100094826746e-01   1.221489990517325e-01
  9.006590085344071e-01   1.221489990517326e-01
  1.022808007586140e+00   1.221489990517324e-01
  1.144957006637872e+00   1.221489990517324e-01
  1.267106005689604e+00   1.221489990517322e-01
  1.389255004741337e+00   1.221489990517326e-01
  1.511404003793069e+00   1.221489990517326e-01
  1.633553002844802e+00   1.221489990517324e-01
  1.755702001896534e+00   1.221489990517328e-01
  1.877851000948267e+00   1.221489990517330e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         4"
i=  33
 -2.000000000000000e+00   1.204583135158301e-01
 -1.879541686484170e+00   1.204583135158297e-01
 -1.759083372968340e+00   1.204583135158299e-01
 -1.638625059452510e+00   1.204583135158293e-01
 -1.518166745936681e+00   1.204583135158297e-01
 -1.397708432420851e+00   1.204583135158299e-01
 -1.277250118905021e+00   1.204583135158295e-01
 -1.156791805389192e+00   1.204583135158304e-01
 -1.036333491873362e+00   1.204583135158293e-01
 -9.158751783575323e-01   1.204583135158293e-01
 -7.954168648417030e-01   1.204583135158299e-01
 -6.749585513258731e-01   1.204583135158296e-01
 -5.545002378100435e-01   1.204583135158290e-01
 -4.340419242942145e-01   1.204583135158304e-01
 -3.135836107783841e-01   1.386621535108365e-01
 -1.749214572675476e-01   1.592456427995508e-01
 -1.567581446799682e-02   1.204583135158296e-01
  1.047824990478328e-01   1.520346121512282e-01
  2.568171111990609e-01   1.636466097092506e-01
  4.204637209083115e-01   1.317341846842903e-01
  5.521979055926018e-01   1.204583135158297e-01
  6.726562191084315e-01   1.227606457332679e-01
  7.954168648416995e-01   1.204583135158300e-01
  9.158751783575295e-01   1.204583135158300e-01
  1.036333491873360e+00   1.204583135158299e-01
  1.156791805389189e+00   1.204583135158299e-01
  1.277250118905019e+00   1.204583135158297e-01
  1.397708432420849e+00   1.204583135158299e-01
  1.518166745936679e+00   1.204583135158301e-01
  1.638625059452509e+00   1.204583135158301e-01
  1.759083372968339e+00   1.204583135158304e-01
  1.879541686484170e+00   1.204583135158304e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         5"
i=  33
 -2.000000000000000e+00   1.170556925529043e-01
 -1.882944307447096e+00   1.170556925529049e-01
 -1.765888614894191e+00   1.170556925529034e-01
 -1.648832922341287e+00   1.170556925529047e-01
 -1.531777229788383e+00   1.170556925529038e-01
 -1.414721537235479e+00   1.170556925529047e-01
 -1.297665844682574e+00   1.170556925529040e-01
 -1.180610152129670e+00   1.170556925529049e-01
 -1.063554459576765e+00   1.170556925529038e-01
 -9.464987670238614e-01   1.170556925529036e-01
 -8.294430744709578e-01   1.174528821899214e-01
 -7.119901922810363e-01   1.223303463106836e-01
 -5.896598459703527e-01   1.170556925529032e-01
 -4.726041534174495e-01   1.170556925529047e-01
 -3.555484608645448e-01   1.483353058411239e-01
 -2.072131550234210e-01   1.895986145709565e-01
 -1.761454045246447e-02   1.170556925529042e-01
  9.944115210043969e-02   1.535295561696753e-01
  2.529707082701150e-01   1.846694894112442e-01
  4.376401976813592e-01   1.553202771332732e-01
  5.929604748146324e-01   1.170556925529043e-01
  7.100161673675367e-01   1.194269071034182e-01
  8.294430744709549e-01   1.170556925529040e-01
  9.464987670238589e-01   1.170556925529047e-01
  1.063554459576764e+00   1.170556925529045e-01
  1.180610152129668e+00   1.170556925529043e-01
  1.297665844682572e+00   1.170556925529045e-01
  1.414721537235477e+00   1.170556925529043e-01
  1.531777229788381e+00   1.170556925529045e-01
  1.648832922341286e+00   1.170556925529047e-01
  1.765888614894190e+00   1.170556925529047e-01
  1.882944307447095e+00   1.170556925529049e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         6"
i=  33
 -2.000000000000000e+00   1.123321134921191e-01
 -1.887667886507881e+00   1.123321134921187e-01
 -1.775335773015762e+00   1.123321134921182e-01
 -1.663003659523644e+00   1.123321134921182e-01
 -1.550671546031526e+00   1.123321134921187e-01
 -1.438339432539407e+00   1.123321134921185e-01
 -1.326007319047289e+00   1.123321134921189e-01
 -1.213675205555170e+00   1.123321134921191e-01
 -1.101343092063050e+00   1.123321134921178e-01
 -9.890109785709327e-01   1.166210626284752e-01
 -8.723899159424575e-01   1.556710556949852e-01
 -7.167188602474723e-01   1.490472812408711e-01
 -5.676715790066013e-01   1.123321134921180e-01
 -4.553394655144832e-01   1.123321134921189e-01
 -3.430073520223643e-01   1.460151576815856e-01
 -1.969921943407787e-01   1.819476669444224e-01
 -1.504452739635631e-02   1.123321134921189e-01
  9.728758609576260e-02   1.475784352097016e-01
  2.448660213054642e-01   1.792956815854773e-01
  4.241617028909415e-01   1.514956867675873e-01
  5.756573896585288e-01   1.123321134921188e-01
  6.879895031506476e-01   1.146076409825476e-01
  8.025971441331952e-01   1.123321134921188e-01
  9.149292576253140e-01   1.190042502988905e-01
  1.033933507924204e+00   1.196028504357696e-01
  1.153536358359974e+00   1.200214358033200e-01
  1.273557794163294e+00   1.204248657334568e-01
  1.393982659896751e+00   1.208215959511660e-01
  1.514804255847917e+00   1.210546005455964e-01
  1.635858856393513e+00   1.212820592527815e-01
  1.757140915646295e+00   1.213890998948985e-01
  1.878530015541193e+00   1.214699844588067e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         7"
i=  33
 -2.000000000000000e+00   1.112437484497018e-01
 -1.888756251550298e+00   1.112437484497022e-01
 -1.777512503100596e+00   1.112437484497013e-01
 -1.666268754650895e+00   1.112437484497020e-01
 -1.555025006201193e+00   1.112437484497015e-01
 -1.443781257751491e+00   1.112437484497020e-01
 -1.332537509301789e+00   1.112437484497018e-01
 -1.221293760852088e+00   1.112437484497024e-01
 -1.110050012402385e+00   1.112437484497015e-01
 -9.988062639526836e-01   1.154911423823080e-01
 -8.833151215703756e-01   1.709435456837087e-01
 -7.123715758866669e-01   1.476031865714441e-01
 -5.647683893152228e-01   1.120427701383766e-01
 -4.527256191768462e-01   1.112437484497020e-01
 -3.414818707271442e-01   1.446004409572677e-01
 -1.968814297698765e-01   1.821105171522335e-01
 -1.477091261764307e-02   1.116530934108912e-01
  9.688218079324817e-02   1.461485720441146e-01
  2.430307528373628e-01   1.790196686354333e-01
  4.220504214727960e-01   1.524235571934205e-01
  5.744739786662165e-01   1.112437484497025e-01
  6.857177271159191e-01   1.134972285794607e-01
  7.992149556953797e-01   1.119952870667456e-01
  9.112102427621253e-01   1.216481284971115e-01
  1.032858371259237e+00   1.214961111859183e-01
  1.154354482445155e+00   1.211828855646220e-01
  1.275537368009777e+00   1.209907080361037e-01
  1.396528076045881e+00   1.209319292954534e-01
  1.517460005341334e+00   1.207383663638779e-01
  1.638198371705212e+00   1.206788611376954e-01
  1.758877232842907e+00   1.205668853921404e-01
  1.879444118235048e+00   1.205558817649521e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         8"
i=  33
 -2.000000000000000e+00   1.441528206162805e-01
 -1.855847179383719e+00   1.424833499402860e-01
 -1.713363829443433e+00   1.394756888057651e-01
 -1.573888140637668e+00   1.349271809865655e-01
 -1.438960959651103e+00   1.292107426082669e-01
 -1.309750217042836e+00   1.222225886643771e-01
 -1.187527628378459e+00   1.138145819044827e-01
 -1.073713046473976e+00   1.038748447386164e-01
 -9.698382017353597e-01   9.254717971775883e-02
 -8.772910220176009e-01   9.608071415211361e-02
 -7.812103078654873e-01   1.422132320306480e-01
 -6.389970758348393e-01   1.229509864968364e-01
 -5.160460893380029e-01   9.321359053121880e-02
 -4.228324988067841e-01   9.254717971776150e-02
 -3.302853190890226e-01   1.328267922117075e-01
 -1.974585268773151e-01   1.826525176006999e-01
 -1.480600927661524e-02   1.034563798038974e-01
  8.865037052728220e-02   1.215855496106604e-01
  2.102359201379426e-01   1.639047691189325e-01
  3.741406892568750e-01   1.621084582014259e-01
  5.362491474583010e-01   1.165545951322844e-01
  6.528037425905854e-01   9.442359814211132e-02
  7.472273407326967e-01   1.354471737407010e-01
  8.826745144733977e-01   1.723483805226452e-01
  1.055022894996043e+00   1.546032348548960e-01
  1.209626129850939e+00   1.383889687612900e-01
  1.348015098612229e+00   1.252985305827321e-01
  1.473313629194961e+00   1.157149656556775e-01
  1.589028594850639e+00   1.074787553262662e-01
  1.696507350176905e+00   1.028950500020951e-01
  1.799402400179000e+00   1.003033770342834e-01
  1.899705777213283e+00   1.002942227867167e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="         9"
i=  33
 -2.000000000000000e+00   1.400808884740423e-01
 -1.859919111525958e+00   1.384585762125368e-01
 -1.721460535313421e+00   1.355358740608048e-01
 -1.585924661252616e+00   1.311158503294854e-01
 -1.454808810923131e+00   1.255608871866172e-01
 -1.329247923736514e+00   1.187701312952625e-01
 -1.210477792441251e+00   1.105996299156777e-01
 -1.099878162525573e+00   1.009406657229035e-01
 -9.989374968026699e-01   8.993297920178156e-02
 -9.090045176008883e-01   1.356865773339775e-01
 -7.733179402669108e-01   1.386859706534647e-01
 -6.346319696134461e-01   1.194779536918132e-01
 -5.151540159216329e-01   9.835849621115345e-02
 -4.167955197104795e-01   9.901979464683319e-02
 -3.177757250636463e-01   1.314475945329738e-01
 -1.863281305306724e-01   1.774930643092518e-01
 -8.835066221420607e-03   1.172758235041292e-01
  1.084407572827086e-01   1.259927076289146e-01
  2.344334649116232e-01   1.592748933195418e-01
  3.937083582311650e-01   1.602707878513612e-01
  5.539791460825262e-01   1.132622445516006e-01
  6.672413906341268e-01   9.175639344996911e-02
  7.589977840840959e-01   1.316211545753512e-01
  8.906189386594471e-01   1.910969946599254e-01
  1.081715933319372e+00   1.502361043762368e-01
  1.231952037695609e+00   1.344798511678456e-01
  1.366431888863455e+00   1.217591854676874e-01
  1.488191074331142e+00   1.124463325295413e-01
  1.600637406860683e+00   1.044427747564913e-01
  1.705080181617175e+00   9.998854776259924e-02
  1.805068729379774e+00   9.747008314147831e-02
  1.902538812521252e+00   9.746118747874766e-02
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        10"
i=  33
 -2.000000000000000e+00   1.383058846292304e-01
 -1.861694115370770e+00   1.373796904824958e-01
 -1.724314424888274e+00   1.357461282684749e-01
 -1.588568296619799e+00   1.330568615666985e-01
 -1.455511435053100e+00   1.298690721995233e-01
 -1.325642362853577e+00   1.260499509762041e-01
 -1.199592411877373e+00   1.212354364508543e-01
 -1.078356975426519e+00   1.156718149599760e-01
 -9.626851604665427e-01   1.091617764128083e-01
 -8.535233840537344e-01   1.215918105886686e-01
 -7.319315734650658e-01   1.223698225410561e-01
 -6.095617509240097e-01   1.054216095669248e-01
 -5.041401413570848e-01   8.678683513940677e-02
 -4.173533062176781e-01   8.737033247542869e-02
 -3.299829737422494e-01   1.305157665314769e-01
 -1.994672072107725e-01   1.918781668427099e-01
 -7.589040368062627e-03   1.300848920122450e-01
  1.224958516441824e-01   1.479396284069076e-01
  2.704354800510900e-01   1.838626797446851e-01
  4.542981597957750e-01   1.774989677966816e-01
  6.317971275924567e-01   1.265664736693040e-01
  7.583636012617606e-01   1.055638061871718e-01
  8.639274074489324e-01   1.161361750097160e-01
  9.800635824586483e-01   1.936426731565324e-01
  1.173706255615181e+00   1.418207343967250e-01
  1.315526990011906e+00   1.234301624219898e-01
  1.438957152433896e+00   1.092368039758591e-01
  1.548193956409755e+00   9.942758957517661e-02
  1.647621545984931e+00   9.215530439816466e-02
  1.739776850383096e+00   8.822511275587708e-02
  1.828001963138973e+00   8.600294297896660e-02
  1.914004906117940e+00   8.599509388206039e-02
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        11"
i=  33
 -2.000000000000000e+00   1.603990007051777e-01
 -1.839600999294822e+00   1.589148840928198e-01
 -1.680686115202003e+00   1.557452940189961e-01
 -1.524940821183006e+00   1.503263014433349e-01
 -1.374614519739672e+00   1.434428419834726e-01
 -1.231171677756199e+00   1.350499195130159e-01
 -1.096121758243183e+00   1.243184941194639e-01
 -9.718032641237191e-01   1.123199393689300e-01
 -8.594833247547891e-01   9.631912022861866e-02
 -7.631642045261704e-01   1.149022077799262e-01
 -6.482619967462442e-01   1.079732529379231e-01
 -5.402887438083210e-01   9.301898027198463e-02
 -4.472697635363364e-01   8.016288323963394e-02
 -3.671068802967025e-01   7.709141787902651e-02
 -2.900154624176760e-01   1.153645677889292e-01
 -1.746508946287467e-01   1.693040100408321e-01
 -5.346884587914658e-03   1.149775060819431e-01
  1.096306214940285e-01   1.305347967134636e-01
  2.401654182074920e-01   1.711426773974932e-01
  4.113080956049853e-01   1.730726355399260e-01
  5.843807311449113e-01   1.278081461744749e-01
  7.121888773193862e-01   1.099337717887918e-01
  8.221226491081780e-01   1.024729878049971e-01
  9.245956369131751e-01   1.962737701181481e-01
  1.120869407031323e+00   1.421233768142680e-01
  1.262992783845591e+00   1.244471883470004e-01
  1.387439972192592e+00   1.120281904723228e-01
  1.499468162664914e+00   1.042247761724922e-01
  1.603692938837407e+00   1.008410328244185e-01
  1.704533971661825e+00   9.909732714911668e-02
  1.803631298810942e+00   9.820368314547245e-02
  1.901834981956414e+00   9.816501804358579e-02
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        12"
i=  33
 -2.000000000000000e+00   1.511523751565442e-01
 -1.848847624843456e+00   1.497538149134996e-01
 -1.699093809929956e+00   1.467669453999461e-01
 -1.552326864530010e+00   1.416603469624766e-01
 -1.410666517567533e+00   1.351737052423914e-01
 -1.275492812325142e+00   1.272646180504391e-01
 -1.148228194274703e+00   1.171518379752903e-01
 -1.031076356299413e+00   1.058449760290014e-01
 -9.252313802704113e-01   9.272329675097124e-02
 -8.325080835194401e-01   1.082783818048167e-01
 -7.242297017146233e-01   1.140414507975387e-01
 -6.101882509170846e-01   8.765667881508599e-02
 -5.225315721019986e-01   7.554171019301625e-02
 -4.469898619089824e-01   9.343269112249808e-02
 -3.535571707864843e-01   1.493845383951191e-01
 -2.041726323913652e-01   1.925909259863912e-01
 -1.158170640497402e-02   1.083499157896657e-01
  9.676820938469166e-02   1.466890002337300e-01
  2.434572096184217e-01   2.005896447749795e-01
  4.440468543934012e-01   1.821696775293938e-01
  6.262165319227950e-01   1.285784460367977e-01
  7.547949779595927e-01   1.035963662613839e-01
  8.583913442209766e-01   9.656568162729495e-02
  9.549570258482716e-01   2.165920492137354e-01
  1.171549075062007e+00   1.339303046144558e-01
  1.305479379676463e+00   1.172731132367106e-01
  1.422752492913173e+00   1.055700458757023e-01
  1.528322538788876e+00   9.821648288146245e-02
  1.626539021670338e+00   9.502780560375634e-02
  1.721566827274094e+00   9.338462109066104e-02
  1.814951448364756e+00   9.254249388547531e-02
  1.907493942250231e+00   9.250605774976917e-02
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        13"
i=  33
 -2.000000000000000e+00   1.450528719659678e-01
 -1.854947128034032e+00   1.437107486733362e-01
 -1.711236379360696e+00   1.408444101182933e-01
 -1.570391969242403e+00   1.359438813472760e-01
 -1.434448087895127e+00   1.297189990179122e-01
 -1.304729088877215e+00   1.221290720222343e-01
 -1.182600016854980e+00   1.124243790999147e-01
 -1.070175637755066e+00   1.044682654355860e-01
 -9.657073723194796e-01   8.898161762774603e-02
 -8.767257546917335e-01   1.091446771483517e-01
 -7.675810775433818e-01   1.192276944441386e-01
 -6.483533830992432e-01   9.071331945509542e-02
 -5.576400636441478e-01   7.249337006138568e-02
 -4.851466935827621e-01   9.386373962705430e-02
 -3.912829539557078e-01   1.615136741802010e-01
 -2.297692797755068e-01   2.138977040252963e-01
 -1.587157575021048e-02   1.068837052500814e-01
  9.101212949987092e-02   1.407696103206821e-01
  2.317817398205531e-01   1.928562883556326e-01
  4.246380281761857e-01   1.748185143086627e-01
  5.994565424848484e-01   1.260716594760598e-01
  7.255282019609082e-01   1.003231749919841e-01
  8.258513769528922e-01   9.266894841482698e-02
  9.185203253677192e-01   2.145957749763046e-01
  1.133116100344024e+00   1.305156682623594e-01
  1.263631768606383e+00   1.172861077686895e-01
  1.380917876375073e+00   1.085320205563545e-01
  1.489449896931427e+00   1.033454647882379e-01
  1.592795361719665e+00   1.022704995048667e-01
  1.695065861224532e+00   1.017405787876926e-01
  1.796806440012224e+00   1.016081039881438e-01
  1.898414544000368e+00   1.015854559996319e-01
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        14"
i=  33
 -2.000000000000000e+00   1.331080501295208e-01
 -1.866891949870479e+00   1.318764564611683e-01
 -1.735015493409311e+00   1.292461732113876e-01
 -1.605769320197923e+00   1.247492240569386e-01
 -1.481020096140985e+00   1.190369875543913e-01
 -1.361983108586593e+00   1.120721236834941e-01
 -1.249910984903099e+00   1.031666539535054e-01
 -1.146744330949594e+00   1.270386732173723e-01
 -1.019705657732222e+00   1.449668599918712e-01
 -8.747387977403505e-01   1.385268221294385e-01
 -7.362119756109120e-01   1.094088634818779e-01
 -6.268031121290341e-01   9.117586709525838e-02
 -5.356272450337757e-01   7.676524262452844e-02
 -4.588620024092472e-01   8.613373940898650e-02
 -3.727282630002607e-01   1.482124109569622e-01
 -2.245158520432985e-01   2.067973421616054e-01
 -1.771850988169310e-02   1.269605957343409e-01
  1.092420858526478e-01   1.713717235102729e-01
  2.806138093629207e-01   2.202210644531979e-01
  5.008348738161186e-01   1.806514182260285e-01
  6.814862920421471e-01   1.156900221073712e-01
  7.971763141495183e-01   9.206203603904139e-02
  8.892383501885597e-01   1.183457355590285e-01
  1.007584085747588e+00   1.969229724994732e-01
  1.204507058247061e+00   1.197672241178807e-01
  1.324274282364942e+00   1.076271748179747e-01
  1.431901457182917e+00   9.959402433015052e-02
  1.531495481513067e+00   9.483460373172781e-02
  1.626330085244795e+00   9.384816646179317e-02
  1.720178251706588e+00   9.336188699433734e-02
  1.813540138700926e+00   9.324032206417310e-02
  1.906780460765099e+00   9.321953923490134e-02
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        15"
i=  33
 -2.000000000000000e+00   1.353913515782148e-01
 -1.864608648421785e+00   1.343049099448641e-01
 -1.730303738476921e+00   1.314615123469896e-01
 -1.598842226129932e+00   1.259667786267040e-01
 -1.472875447503228e+00   1.189517036476500e-01
 -1.353923743855578e+00   1.103368128358544e-01
 -1.243586931019723e+00   9.875716349319252e-02
 -1.144829767526531e+00   1.259362196327674e-01
 -1.018893547893763e+00   1.330282980683422e-01
 -8.858652498254211e-01   1.286351760128543e-01
 -7.572300738125668e-01   1.003986554703309e-01
 -6.568314183422359e-01   8.408816080278025e-02
 -5.727432575394557e-01   7.044337715815652e-02
 -5.022998803812991e-01   8.493908854635701e-02
 -4.173607918349421e-01   1.607948083862198e-01
 -2.565659834487223e-01   2.359822708885373e-01
 -2.058371256018499e-02   1.455576690474893e-01
  1.249739564873044e-01   1.988123156573851e-01
  3.237862721446895e-01   2.484217219983552e-01
  5.722079941430447e-01   1.934038065562959e-01
  7.656118006993405e-01   1.133405571922498e-01
  8.789523578915903e-01   8.448041385877136e-02
  9.634327717503617e-01   1.258802907356440e-01
  1.089313062486006e+00   1.807056012996595e-01
  1.270018663785665e+00   1.099039605670098e-01
  1.379922624352675e+00   9.876369652916250e-02
  1.478686320881837e+00   9.139211052655805e-02
  1.570078431408396e+00   8.702464867992399e-02
  1.657103080088320e+00   8.611944876084876e-02
  1.743222528849168e+00   8.567321649853965e-02
  1.828895745347708e+00   8.556166296310352e-02
  1.914457408310811e+00   8.554259168918854e-02
  2.000000000000000e+00   0.000000000000000e+00
Zone t="        16"
i=  33
 -2.000000000000000e+00   1.194628121053896e-01
 -1.880537187894610e+00   1.185041892437608e-01
 -1.762032998650850e+00   1.159953145298784e-01
 -1.646037684120971e+00   1.111470307370510e-01
 -1.534890653383920e+00   1.049572723142074e-01
 -1.429933381069713e+00   9.735591479152794e-02
 -1.332577466278185e+00   8.713859961438342e-02
 -1.245438866663801e+00   1.459930164135301e-01
 -1.099445850250271e+00   1.382148971454813e-01
 -9.612309531047900e-01   1.135014938391179e-01
 -8.477294592656721e-01   9.338471026157658e-02
 -7.543447490040955e-01   9.380029646688237e-02
 -6.605444525372132e-01   9.995072410573558e-02
 -5.605937284314776e-01   1.240604510957166e-01
 -4.365332773357610e-01   1.836365483439120e-01
 -2.528967289918490e-01   2.329263979188849e-01
 -1.997033107296409e-02   1.399050735740477e-01
  1.199347425010836e-01   1.754223631816095e-01
  2.953571056826931e-01   2.268221229557646e-01
  5.221792286384578e-01   1.847881459305871e-01
  7.069673745690449e-01   1.000062716281382e-01
  8.069736461971831e-01   7.454149529770071e-02
