   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633473e+00   3.9205064e+01   2.9732983e+05
   3.4633169e+00   3.9231987e+01   2.9732618e+05
   3.4632219e+00   3.9315875e+01   2.9731476e+05
   3.4630270e+00   3.9487513e+01   2.9729134e+05
   3.4626987e+00   3.9774975e+01   2.9725188e+05
   3.4622055e+00   4.0202940e+01   2.9719260e+05
   3.4615175e+00   4.0792434e+01   2.9710993e+05
   3.4606062e+00   4.1560487e+01   2.9700043e+05
   3.4594437e+00   4.2520311e+01   2.9686076e+05
   3.4580010e+00   4.3682401e+01   2.9668745e+05
   3.4562442e+00   4.5057390e+01   2.9647645e+05
   3.4541279e+00   4.6660458e+01   2.9622234e+05
   3.4515869e+00   4.8515964e+01   2.9591731e+05
   3.4485299e+00   5.0659259e+01   2.9555045e+05
   3.4448427e+00   5.3130765e+01   2.9510814e+05
   3.4404158e+00   5.5956072e+01   2.9457734e+05
   3.4352073e+00   5.9110449e+01   2.9395319e+05
   3.4293316e+00   6.2482023e+01   2.9324953e+05
   3.4231045e+00   6.5871631e+01   2.9250431e+05
   3.4169336e+00   6.9070751e+01   2.9176636e+05
   3.4110164e+00   7.2007902e+01   2.9105923e+05
   3.4049341e+00   7.4908661e+01   2.9033291e+05
   3.3969848e+00   7.8538712e+01   2.8938442e+05
   3.3817633e+00   8.5051126e+01   2.8757089e+05
   3.3401914e+00   1.0066945e+02   2.8263636e+05
   3.2079759e+00   1.3936563e+02   2.6712715e+05
   2.8853358e+00   2.0852702e+02   2.3037306e+05
   2.5784376e+00   2.6155506e+02   1.9673064e+05
   2.6565880e+00   2.4896280e+02   2.0513230e+05
   2.9328501e+00   1.9973964e+02   2.3566884e+05
   3.2305163e+00   1.3324798e+02   2.6975967e+05
   3.3666951e+00   9.0776900e+01   2.8578149e+05
   3.4093325e+00   7.2769879e+01   2.9085834e+05
   3.4229701e+00   6.5940207e+01   2.9248825e+05
   3.4283973e+00   6.3006970e+01   2.9313767e+05
   3.4315015e+00   6.1264283e+01   2.9350932e+05
   3.4341380e+00   5.9743903e+01   2.9382508e+05
   3.4370113e+00   5.8041785e+01   2.9416932e+05
   3.4403302e+00   5.6012398e+01   2.9456709e+05
   3.4439395e+00   5.3720410e+01   2.9499983e+05
   3.4474889e+00   5.1369246e+01   2.9542555e+05
   3.4506650e+00   4.9172104e+01   2.9580666e+05
   3.4533240e+00   4.7255450e+01   2.9612582e+05
   3.4554762e+00   4.5645867e+01   2.9638423e+05
   3.4572072e+00   4.4309241e+01   2.9659211e+05
   3.4586125e+00   4.3193953e+01   2.9676091e+05
   3.4597665e+00   4.2256224e+01   2.9689954e+05
   3.4607170e+00   4.1468068e+01   2.9701374e+05
   3.4614911e+00   4.0814958e+01   2.9710676e+05
   3.4621052e+00   4.0289469e+01   2.9718055e+05
   3.4625723e+00   3.9885086e+01   2.9723669e+05
   3.4629078e+00   3.9592126e+01   2.9727701e+05
   3.4631307e+00   3.9396357e+01   2.9730379e+05
   3.4632626e+00   3.9279967e+01   2.9731965e+05
   3.4633270e+00   3.9223069e+01   2.9732739e+05
   3.4633477e+00   3.9204683e+01   2.9732988e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
