   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619165e+00   4.0451950e+01   2.9715787e+05
   3.4617745e+00   4.0573511e+01   2.9714082e+05
   3.4613195e+00   4.0960696e+01   2.9708614e+05
   3.4603750e+00   4.1752893e+01   2.9697264e+05
   3.4587312e+00   4.3096680e+01   2.9677517e+05
   3.4561669e+00   4.5113775e+01   2.9646717e+05
   3.4526206e+00   4.7765449e+01   2.9604139e+05
   3.4484694e+00   5.0698165e+01   2.9554320e+05
   3.4445103e+00   5.3349296e+01   2.9506828e+05
   3.4413093e+00   5.5401429e+01   2.9468445e+05
   3.4384693e+00   5.7159659e+01   2.9434403e+05
   3.4336538e+00   6.0016540e+01   2.9376711e+05
   3.4116493e+00   7.1461941e+01   2.9113587e+05
   3.2063629e+00   1.3591736e+02   2.6707667e+05
   1.7104352e+00   3.8642828e+02   1.1160169e+05
   6.8058141e-01   5.3962403e+02   3.1259987e+04
   3.0258855e-01   6.1345035e+02   9.8615185e+03
   2.2910791e-01   6.3222357e+02   6.6385432e+03
   2.2079760e-01   6.3456255e+02   6.3028398e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
