   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633471e+00   3.9205282e+01   2.9732980e+05
   3.4633112e+00   3.9236988e+01   2.9732550e+05
   3.4631992e+00   3.9335895e+01   2.9731204e+05
   3.4629688e+00   3.9538661e+01   2.9728434e+05
   3.4625791e+00   3.9879097e+01   2.9723751e+05
   3.4619912e+00   4.0387370e+01   2.9716686e+05
   3.4611666e+00   4.1089779e+01   2.9706776e+05
   3.4600666e+00   4.2008594e+01   2.9693559e+05
   3.4586511e+00   4.3162360e+01   2.9676554e+05
   3.4568763e+00   4.4567108e+01   2.9655237e+05
   3.4546910e+00   4.6238808e+01   2.9628995e+05
   3.4520296e+00   4.8197231e+01   2.9597044e+05
   3.4488036e+00   5.0470384e+01   2.9558329e+05
   3.4448927e+00   5.3097295e+01   2.9511413e+05
   3.4401424e+00   5.6124973e+01   2.9454457e+05
   3.4343806e+00   5.9594287e+01   2.9385416e+05
   3.4274672e+00   6.3511884e+01   2.9302636e+05
   3.4193750e+00   6.7816736e+01   2.9205827e+05
   3.4102556e+00   7.2369425e+01   2.9096838e+05
   3.4003811e+00   7.7004407e+01   2.8978957e+05
   3.3898526e+00   8.1665046e+01   2.8853418e+05
   3.3780342e+00   8.6605684e+01   2.8712687e+05
   3.3625074e+00   9.2704896e+01   2.8528102e+05
   3.3363258e+00   1.0217918e+02   2.8217659e+05
   3.2800522e+00   1.2008611e+02   2.7553927e+05
   3.1472606e+00   1.5476171e+02   2.6006969e+05
   2.8929855e+00   2.0751077e+02   2.3117725e+05
   2.6339555e+00   2.5263121e+02   2.0269358e+05
   2.5507664e+00   2.6596303e+02   1.9376852e+05
   2.5543654e+00   2.6539779e+02   1.9415158e+05
   2.7059760e+00   2.4057345e+02   2.1053357e+05
   3.1011341e+00   1.6412252e+02   2.5483165e+05
   3.3503799e+00   9.6283951e+01   2.8385261e+05
   3.4201128e+00   6.7309652e+01   2.9214697e+05
   3.4371110e+00   5.7969204e+01   2.9418130e+05
   3.4423042e+00   5.4771870e+01   2.9480373e+05
   3.4447255e+00   5.3211727e+01   2.9509408e+05
   3.4466069e+00   5.1966379e+01   2.9531974e+05
   3.4486489e+00   5.0579900e+01   2.9556472e+05
   3.4510325e+00   4.8912355e+01   2.9585077e+05
   3.4535945e+00   4.7055596e+01   2.9615830e+05
   3.4560147e+00   4.5233213e+01   2.9644890e+05
   3.4580491e+00   4.3643645e+01   2.9669324e+05
   3.4596270e+00   4.2370163e+01   2.9688279e+05
   3.4608015e+00   4.1397023e+01   2.9702390e+05
   3.4616639e+00   4.0667682e+01   2.9712753e+05
   3.4622932e+00   4.0127162e+01   2.9720315e+05
   3.4627425e+00   3.9736758e+01   2.9725714e+05
   3.4630455e+00   3.9471296e+01   2.9729356e+05
   3.4632283e+00   3.9310295e+01   2.9731552e+05
   3.4633183e+00   3.9230734e+01   2.9732635e+05
   3.4633474e+00   3.9205017e+01   2.9732984e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
   3.4633487e+00   3.9203834e+01   2.9733000e+05
