   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619176e+00   4.0450966e+01   2.9715801e+05
   3.4619173e+00   4.0451268e+01   2.9715797e+05
   3.4617121e+00   4.0626818e+01   2.9713332e+05
   3.4610237e+00   4.1210257e+01   2.9705059e+05
   3.4597586e+00   4.2261948e+01   2.9689859e+05
   3.4581991e+00   4.3524598e+01   2.9671125e+05
   3.4566618e+00   4.4735007e+01   2.9652661e+05
   3.4547753e+00   4.6175625e+01   2.9630007e+05
   3.4491598e+00   5.0191899e+01   2.9562608e+05
   3.4056169e+00   7.3305096e+01   2.9042095e+05
   2.9418249e+00   1.9093174e+02   2.3742529e+05
   1.6013915e+00   4.0157318e+02   1.0221312e+05
   6.5595080e-01   5.4367186e+02   2.9616222e+04
   3.0543450e-01   6.1271401e+02   9.9845425e+03
   2.3304832e-01   6.3112652e+02   6.7991239e+03
   2.2273985e-01   6.3400993e+02   6.3806144e+03
   2.2129496e-01   6.3442076e+02   6.3227238e+03
   2.2090639e-01   6.3453151e+02   6.3071860e+03
   2.2067889e-01   6.3459640e+02   6.2980940e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
   2.2067169e-01   6.3459845e+02   6.2978062e+03
